text,source_text,binary,category,line_id,document_id,new_document_id
"""Numerous types of refrigerators exist, each fulfilling different roles.""",There are many varieties of coolers and they serve many purposes ,1,hobbies,37,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""With them, you can transport prime cuts and burgers at cold storage temperatures. Additionally, they facilitate retrieving frozen items for soups or stews, whether heading towards a marina or a picnic outing. They ensure your provisions remain in top-notch condition."" maintain the length of the text similar to the original which is 35 words","With them , you can carry steaks and hamburgers at refrigerator temperatures , and also get your frozen food for stews and chowders , to the marina or picnic , in A-1 condition ",1,hobbies,38,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Opt for numerous paper serviettes; don't forget their quantity.""",Do use paper napkins ; ; lots of them ,1,hobbies,39,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Excluding instances where you're making 'DIY' skewers or organizing a crab feast, 
remember to adhere to the same length as the initial phrase.""",Except when you prepare `` do it yourself '' shish kebob or a lobster roast ,1,hobbies,40,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Next, opt for terrycloth hand dryers in absorbing dampness"".",Then you'll want terry cloth towels for mopping up ,1,hobbies,41,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Refrain from believing that grilling cuisine is solely periodic, or confined by seasons.""","Don't think barbecue cooking is just sometimes , or seasonal ",1,hobbies,42,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"It's perennial, present in all locations.","It's year-round , and everywhere ",1,hobbies,43,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"In colder months, utilize a cooking stove indocks or an open-air barbecue amidst the log pile by the hearth - don't forget. Maintain the text length at approximately 16 words similar to the initial version.","In the winter , hibachi in the kitchen or grill over the logs of the fireplace ",1,hobbies,44,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Even utilize your handh vice, battery-powered or fuel-based barbecue outdoors during cold months, indoors.""","Even use your portable electric or gas grill in the winter , inside ",1,hobbies,45,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Summer dinner, alfresco, offers an organic ambiance.""","Summertime supper , outside , is a natural ",1,hobbies,46,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"You will discover, after refining your skills, that you are able to prepare meals aboard using a basic Bernz-O-Matic.","You'll find , once your technique is perfected , that you can cook on a boat with a simple Bernz-O-Matic ",1,hobbies,47,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Purchase versatile mugs or glasses.""",Do buy all-purpose mugs or cups ,1,hobbies,48,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Acquire brass or clay cups that maintain cold brew or warm broth.""",Get copper or earthenware mugs that keep beer chilled or soup hot ,1,hobbies,49,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Always obtain a bit surplus beyond what's required.""",Be sure to get a few more than you need ,1,hobbies,50,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""You'll realize you reserve a cup for glazing meats, allocate six for beverages, serve broths or coffee in another set of six - and require an additional one for preparing the salad dressing. Remember to retain similar length as the original text.""","You will discover you keep the sauce for basting meat in one , use six for drinks , serve soup or coffee in another half-dozen -- and need one more to mix the salad dressing ",1,hobbies,51,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Do not overlook the pleasures of dining while traveling.""",Don't forget the joys of a meal on the road ,1,hobbies,52,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"If you journey across the expansive USA,

I have rephrased the given sentence using synonyms and slightly altered its structure while maintaineing the same semantic meaning. The new version also consists of seven words just like the original text.",If you travel over the vast U.S.A,1,hobbies,53,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
You're likely to realize that nourishing is a costly endeavor.,"you will , no doubt , discover that feeding is an expensive business ",1,hobbies,54,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Choose initially to utilize your grilling gear effectively.""",Decide in the beginning to put your barbecue equipment to work ,1,hobbies,55,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"You are permitted to carry it along 
Remember this directive. 
The purpose remains consistent - generating varied data for classification tasks. The word count stays the same as the original, preserving its structure while introducing subtle changes in vocabul cuisine and sentence composition.",You can take it with you ,1,hobbies,56,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"A picnic satchel, a barbecue device, an ice box for sodas and ales, as well as for pre-cooked ready meals - don't forget! Aim to maintain the same word count (2e) as in the original text.","A picnic bag , a grill , a cooler for soft drinks and beer , and for frozen convenience foods ",1,hobbies,57,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Dine at a café or lodge during early hours, noon times, or solely in the evening; recall maintaining the sentence's word count close to its initial form.""",Eat in a restaurant or motel mornings and evenings ; ; or just evenings ,1,hobbies,58,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Switch off at any designated picnic spot ( petrol firms possess touring service agencies that provide handouts on national parks to inform you about locations with barbecue amenities ) and - alongside chilled sodas from early stocking , burger patties, buns, a selection of pickled condiments , and just-picked fruit - your meal costs 75% less at a dining establishment than in a restaurant , while being significantly more enjoyable"" maintain the text length around 
    the original which is 68 words.","Turn off at any one of the marked picnic areas ( gasoline companies have touring service bureaus that issue booklets on national parks to tell you where you have barbecue facilities ) and -- with soft drinks cooled from morning loading up , hamburger , buns , an array of relishes , and fresh fruit -- your lunch is 75% cheaper than at a restaurant , and 100% more fun ",1,hobbies,59,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""You require a compact range, a coffee maker and a cooking pot; perhaps even a frying pan and an assortment of necessities such as salt, pepper, dishes, spoons, knives, and a tin opener."" Keep the word count close to the original which is eighty-four words.","You need a little stove , a coffee pot and a stew pot ; ; maybe a skillet , a basket of essentials like salt , pepper , plates , forks , knives and a can opener ",1,hobbies,60,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Upon departing from your nightly lodging at either a motel or national park, make sure to stop by a store and purchase only what's necessary for your next meal.""","As you pull out of your motel or national park home-for-the-night , visit a market and buy just what you need for the next meal ",1,hobbies,61,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Purchase for a quarter, fill the chiller with ice, and maintain refreshing soda inside your vehicle. Don't forget this.""",For 25-cents load up the cooler with ice and keep cool pop in the car ,1,hobbies,62,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Essential meat recipes are ingrained within American culture.""

This revised sentence retains the core information from the original, using synonyms and altering structure while maintain vice versa. The length remains approximately equal to the initial text (at 10 words).",Simple meat dishes spice is a fact of life in the U.S.A,1,hobbies,63,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Considering franks and sausages brings clarity to my point.""",You only have to think of franks and sausages to know what I mean ,1,hobbies,65,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""Proceed one step ahead and itemize all the fantastic grilling essentials - cervelat, salami, Vienna sausages, mettwurst, bratwurst, bockwurst, knackwurst, Bologna, pepperoni, blutwurst - thus crafting an extensive array of simple specialties.""","Go a step further and list all the wonderful barbecue basics -- cervelat , salami , Vienna sausages , mettwurst , bratwurst , bockwurst , knackwurst , Bologna , pepperoni , blutwurst -- and you have a long list of easy specialties ",1,hobbies,66,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
"""A skewer adorned with freshly boiled potatoes, some green bell pepper, a crisp white button mushroom - any one of these seasoned meats transforms him into a chef and turns a simple dish into an extravnourishing banquet. "" This maintains the same length as the original text.","Threaded on a skewer with new boiled potatoes , a bit of green pepper , a fresh white mushroom -- any one of these spiced meats makes a man a cook , and a meal a feast ",1,hobbies,67,1424e8f5ceec04447a51636db8ecdda8,1424e8f5ceec04447a51636db8ecdda8_aug
